651|Thyro-epiglottic Muscle
1316|Lymphatic Capillary
1322|Canal of Schlemm
649|Secretory Cell
648|One of several types of cells that generate and secrete a substance to be used by the organism.
640|Cytotoxic T Cell
1349|Crown of the Tooth
641|Cytolytic T-Cell
642|T-Lymphocytes, Cytotoxic
643|Immunized T-lymphocytes which can directly destroy appropriate target cells. These cytotoxic lymphocytes may be generated in vitro in mixed lymphocyte cultures (MLC), in vivo during a graft-versus-host (GVH) reaction, or after immunization with an allograft, tumor cell or virally transformed or chemically modified target cell. These cells are distinct from natural killer cells and from killer cells mediating antibody-dependent cell cytotoxicity.
1345|AV Anastomosis
644|Renal Efferent Vessel
1348|Canal of Hering
646|Slow-Twitch Motor Unit
637|CTL
636|Cytotoxic T Cells
1353|Dorsomedial Nucleus of the Thalamus
639|cytotoxic T cells
638|Cytotoxic T-Lymphocytes
1355|Preputium Penis
1350|Crown of Tooth
1351|Corona Dentis
6602|Cowper's Gland
6600|An epithelial cell which may release secretions to a free epithelial surface (exocrine) or to the circulatory system (endocrine).
1338|Any of the secretions of the breast.
634|Cell-Mediated Lympholytic Cells
1337|Breast Fluid or Secretion
635|T-Lymphocyte, Cytotoxic
1336|Breast Fluids and Secretions
1335|Mammary Gland Fluids and Secretions
632|Trachea Basement Membrane
633|Cytotoxic T-Lymphocyte
1334|Hyoglossal Muscle
1343|Arteriovenous Anastomosis
628|Renal Interstitial Cell
627|Inferior Hypogastric Nerve Plexus
1344|AV Shunt
626|Lacrimal Artery
1342|Arteriovenous Shunt
625|Thyrohyoid Ligament
1340|Lymph Node Efferent Vessel
629|A cell of the interstitial tissue of the renal parenchyma. A renal interstitial cell is one of two types. A type I interstitial cell is a fibroblastic cell that is active in the deposition and degradation of the interstitial matrix. It contributes to fibrosis in response to chronic irritation. A type II cell is a macrophage-derived mononuclear cell with phagocytic and immunologic properties. A type II cell is important in antigen presentation. Its cytokines contribute to recruitment of infiltrating cells, progression of injury, and sustenance of fibrogenesis.
2421|plasma cells
2422|Plasmocyte
2413|Tibialis Cranialis
2412|Muscle Fibers
2414|Intracranial Venous System
2416|A simple cuboidal epithelial cell lining the collecting duct of the kidney. Its function is dependent upon its location on the collecting duct.
2419|Tectum Mesencephali
2418|Collecting Cell
6698|Neurocyte
6699|Neurons
6696|Anterior Median Fissure of Spinal Cord
6697|Left Renal Artery
6694|Right Renal Artery
6695|Anterior Median Fissure of the Spinal Cord
6692|Pericardiac Artery
6693|Posterior Infratentorial Cistern
6690|Preganglionic Autonomic Fiber
6691|Autonomic Fibers, Preganglionic
2410|Skeletal Muscle Cell
2411|Rhabdomyocyte
2403|Septal Cusp
2402|Septal Cusp of the Tricuspid Valve
2401|Alveolar Septal Wall
2407|Flexor Carpi Ulnaris
2406|A fibromuscular band that attaches to the uterus and then passes along the broad ligament, out through the inguinal ring, and into the labium majus. (MeSH)
2405|Round Ligament
2409|Large single cells, either cylindrical or prismatic in shape, that form the basic unit of muscle tissue. They consist of a soft contractile substance enclosed in a tubular sheath. (MeSH)
5513|Lesser Tuberosity of the Humerus
5512|Thyroid Ima Artery
5511|Thyroid Lowest Artery
5510|Deep Femoral Artery Branch
2441|Corpus
2442|corpus
2443|Sensory Hair
2439|Uterus, corpus
2438|The Corpus uteri, or body of uterus, is the part of the uterus above the isthmus, comprising about two thirds of the non-pregnant organ.
2435|Lower Lobe of Right Lung -RLL
2434|Lower Lobe of the Right Lung
2437|Uterine Body
2436|Corpus Uteri
5505|Gametes
5506|Germ-Line Cells
5503|Gametes, also known as sex cells or germ cells, are the cells that come together during fertilization or conception in organisms that reproduce sexually.  Their genetic complement consists of a single set of unpaired chromosomes. (from Wikipedia)
5504|Germ Cells
5509|Lacrimal Canaliculus
5507|Germ Cell
5500|Initial Cell
5502|reproductive cells
5501|Sexual Cell
2432|Lung Right Lower Lobe
2433|Lower Lobe of the Right Lung -RLL
2430|Extensor Digitorum Lateralis
2428|Fundus Uteri
2427|Iliacus
2426|Blood Plasma Cell
2425|Plasma Cell
2424|Plasma Cells
2423|Plasmacytes
6660|Olfactory Sulcus
5534|Deep Intracranial Venous System
6666|Gamma/Delta T-Lymphocyte
5535|Primordial Follicle
6665|A resting, mature T cell that probably plays a primary role in suppressor/cytotoxic phenomena.
6668|Pseudostratified ciliated columnar epithelium with many Goblet cells, lining the lumen of the trachea. The basement membrane is thick.
5532|Nonphotosensitive Region of the Retina
6667|Tracheal Epithelium
5530|A honeycombed section of bone located near the base of the skull, protruding behind the outer ear.  It is connected to the middle ear.
6662|Anterior Jugular Vein
5531|Inferior Thyroid Artery
6664|Synovia
6663|Synovial Fluid
5529|Mastoid
5528|Mastoid Process
6658|Plantar Metatarsal Artery
5527|Process Mastoideus
6659|Common Plantar Digital Artery
5525|Lacrimal Bone
5521|Frontal Cortex
6656|First Portion of Duodenum
6655|First Portion of the Duodenum
5523|Molecular Layer of the Cerebellum
6654|Superior Portion of Duodenum
6653|Superior Portion of the Duodenum
6652|Amacrine Cell
6651|Amacrine Cells
5520|Frontal Lobe
6650|Amacrine Cells of Retina
5519|Bone Matrix
5518|Eukaryotic Cell
6649|A retinal neuron that lacks large axons, having only processes that resemble dendrites.
5514|Lesser Tuberosity
5517|Eukaryotic Cells
6648|Fissure of the Ductus Venosus
5516|Cells of the higher organisms, containing a true nucleus bounded by a nuclear membrane. (MeSH)
2400|Alveolar Septum
6680|A cell derived in the thymus from a T cell progenitor and then differentiates into a T-Lymphocyte.
6681|Mature Thymocyte
6684|Costochondral Joint
5552|Spleen Marginal Zone
3410|Platelet Granule
5553|Brain Hemisphere
6683|Bronchus Connective Tissue
3411|Alpha Granule
6686|Tract of Burdach
5551|Splenic Marginal Zone
3412|medial supraclavicular lymph nodes
6685|Anterior Mediastinal Lymph Node
6688|Nerve fibers which project from the central nervous system to autonomic ganglia. In the sympathetic division most preganglionic fibers originate with neurons in the intermediolateral column of the spinal cord, exit via ventral roots from upper thoracic through lower lumbar segments, and project to the paravertebral ganglia; there they either terminate in synapses or continue through the splanchnic nerves to the prevertebral ganglia. In the parasympathetic division the fibers originate in neurons of the brain stem and sacral spinal cord. In both divisions the principal transmitter is acetylcholine but peptide cotransmitters may also be released. (MeSH)
5556|Cerebral Hemispheres
5554|cerebrum
6689|preganglionic fiber
3407|Burst-Forming Units, Erythroid
3406|BFU-E
5549|Postero-Lateral Part of the Prostate
3409|Granules found in several types of cells, especially platelets, where they are the most numerous type of granule; contain secretory proteins.
5548|Posterolateral Part of the Prostate
5547|The part of the prostate gland that is lateral and posterior.
3408|Erythroid Progenitor Cells
3403|Stem Cells, Erythroid
3402|Erythroid Progenitor Cell
3405|Erythroid Stem Cell
3404|Erythroid Precursor Cells
6671|Posterior Inferior Frontal Convolution
6670|Perilymph
3400|CFU-E
6675|Follicular Dendritic Cells
5540|Sustentacular Cell of Testis
3401|BFU-E - Burst-form unit eryth
6673|Olfactory Tract
5541|Sertoli Cells
5542|Sertoli Cell
6672|Pars Basalis
5543|Bone of the Extremity
5544|Bone of Extremity
6678|Antigen Presenting Cells (APCs) located in the follicles of secondary lymphoid organs.  These dendritic cells are unique because of their location, primarily in lymphoid follicles, and because of their function in retaining antigen molecules for extended periods of time and serving as APCs for B cells.
5545|Levator Ani
6677|Dendritic Cells, Follicular
6676|Follicular Dendritic Cell
5537|A luteinizing hormone secreting cell found in the anterior pituitary gland.
5536|LH Cell
5539|Elongated cells in the seminiferous tubules to which spermatids are attached during spermiogenesis; they secrete androgen-binding protein and establish the blood-testis barrier by forming tight junctions with adjacent Sertoli's cells.
1800|Endocrine Testis
1801|Dorsal Thalamus
1803|pituitary gland
2369|Leiomyocyte
2368|Smooth Muscle Cell
1809|Nervous System, Pituitary
1804|Hypophysis Cerebri
1805|Hypophysis
1806|Pituitary Gland
1807|Pituitary
3300|Reticulocyte
3302|Diffusely basophilic erythrocyte
3301|Polychromatophilic erythrocyte
2370|An elongated spindle-shaped contractile cell, peculiar to an involuntary muscle, containing a single nucleus and longitudinally arranged myofibrils.
2376|A general term describing the three cellular components of blood (white blood cells, red blood cells, and platelets), all which are made in the bone marrow. (Lymphoma Information Network Glossary)
2377|Peripheral Blood Cell
2378|Blood Cells
2371|Ilium
2372|Tibialis Caudalis
2374|Intralaminar Nucleus
2379|Blood Cell
3309|Thymus-Dependent Lymphocytes
3307|Marrow reticulocyte
3308|T Cells
3305|Reticulocytes
3306|Blood reticulocyte
3303|Immature erythrocytes that have just undergone extrusion of their cell nucleus. They still contain some organelles that gradually decrease in number as the cells mature.
3304|Polychromatophilic Erythrocyte
2380|Pancreatic Exocrine Secretion
3313|T Cell
3312|T-Lymphocyte
2381|Exocrine Pancreas Secretion
3311|thymus derived lymphocyte
3310|T cell
2388|Neuroendocrine Cell
2386|An endocrine cell that produces and releases hormones and regulatory proteins such as neurotransmitters and neuropeptide hormones. This type of cell enables autocrine communication with paracrine and endocrine cells throughout the body.
2387|Neuroendocrine Cells
2384|Iliocostal Muscle
2385|Collateral Sulcus
2382|Inguinal Lymph Node
2383|Iliocostalis Thoracis
1820|Posterior Column
1821|Endolymph
1822|High Endothelial Venule
1823|Mature Cytotoxic T-Lymphocyte
1824|A peripheral white blood cell that produces cytokines and kills infected target cells. It has a CD8 marker on its surface and has been activated by contact with MHC class I receptors and cytokines.
1825|Hemisphere of the Cerebellum
3314|T-Cell
3315|T-Lymphocytes
1828|Vertebral Column
3316|A thymocyte-derived lymphocyte of immunological importance that is long-lived (months to years) and is responsible for cell-mediated immunity. T lymphocyte cells form rosettes with sheep erythrocytes and, in the presence of transforming agents (mitogens), differentiate and divide. These cells have the characteristic T3 surface marker and may be further divided into subsets according to function, such as helper, cytotoxic, etc.
1829|Spine
3317|T-Cells
3318|Central Artery
3319|Ascending colon
3320|Ascending Colon
3324|Lens-shaped structure on the inner aspect of the internal capsule. The subthalamic nucleus and pathways traversing this region are concerned with the integration of somatic motor function. (MeSH)
2391|Retina Layer
3323|Subthalamic Nucleus
2392|A tooth with functioning pulpal tissue.
2393|Vital Tooth
2394|Extensor Carpi Ulnaris
2395|Lunula
2397|Septal Vein
2399|Interalveolar Septum
1810|Endocrine Reproductive Tissue
1812|Tuber Cinereum
1817|Radiocarpal Joint
3327|An undifferentiated cell which can undergo division and can give rise to either a megakaryocyte or a cell in the erythrocytic series.
1818|Superior Intercostal Vein
1815|Renal Papilla
1816|Wrist Joint
3326|Bone Marrow Stem Cell with Potential for Megakaryocytic and Erythroid Differentiation
1819|Gastrocnemius Muscle
3329|Eyelid Connective Tissue
3331|Upper-inner Quadrant of Breast
3330|The quarter of the breast which is superior and medial.
3335|A reticular epithelial cell generated in the thymus that affects T-lymphocyte cell production. Thymic epithelial cells are organized in a three-dimensional network rather than as a sheet of cells on a basement membrane.
3332|Upper-Inner Quadrant of the Breast
3337|TEC
1849|Hepatic Artery
1848|Superior Maxillary Nerve
3336|Thymic Epithelial Cell
3339|Bone Marrow-Homing Plasma Cell
3338|A mature white blood cell, differentiated in the bone marrow, activated to preferentially migrate to the bone marrow.
2328|The inner most layer of the enamel organ. It is derived from the ectoderm of the dental lamina and differentiates into ameloblasts that secrete the enamel of the root crown.
1845|Zygomatic Bone
2329|Inner Enamel Epithelium
1847|Zygoma
1846|Zygomatic Arch
1841|A cell that forms the supporting matrix of one of the glands that secretes substances into the blood or lymph.
2324|Collateral Fissure
1840|Endocrine-Stromal Cell
2325|Buccinator
1843|Right Lung Respiratory Bronchiole
2326|Intraparietal Sulcus
7191|Posterior Chamber of the Eye
1842|Cuneate Nucleus
7193|Posterior Chamber (Eye)
4471|Ciliary Body
7192|Posterior Chamber of Eye
2331|Lamina Lucida
2334|Medial Forebrain Bundle
7195|Purkinje Fiber
2333|A complex group of fibers arising from the basal olfactory regions, the periamygdaloid region, and the septal nuclei, and passing to the lateral hypothalamus. (MeSH)
1850|Proerythroblast
7196|Spinal Cord Fissure
7198|Sacroiliac Joint
3343|Insula
4478|Spleen Marginal Sinus
3344|Nucleated red blood cell
4477|Splenic Marginal Sinus
3345|Erythrocytes, Nucleated
3346|Erythroblast
4475|Hilar Portion of the Left Hepatic Duct
4474|Extrahepatic Bile Duct
3341|Lateral Lobes of Human Prostate
3342|Lateral Lobe of the Prostate
4472|Lens Fiber
3349|Nucleated red cell
3348|Erythroblasts
1838|Gastric Vein
3347|Normoblasts
1837|Lymphoid tissue on the mucosa of the small intestine. (MeSH)
1836|Peyer's Patch
1835|Peyer's Patches
2339|External Capsule
1833|Tunica Adventitia
2337|Perineural Cell
1832|The outer connective tissue layer of the blood vessel wall. The adventitia consists of longitudinally arranged collagen fibers, elastic fibers, smooth muscle, fibroblasts, nerves and the vasa vasorum. It is thicker in veins than in arteries.
7180|Foot Digit 3
1831|The series of vertebrae forming the axis of the skeleton and protecting the spinal cord.
1830|Spinal Column
2336|A cell surrounding a neuron.
2345|Sensory ganglia located on the dorsal spinal roots within the vertebral column. (MeSH)
4480|Cymba Conchae
7184|Graft
2344|Dorsal Root Ganglion
7183|Transplant
2343|Arterial System Endothelium
4482|Hepatocytes
7182|graft
4481|A parenchymal liver cell.
7181|Artery
7188|Longissimus Lumborum
2341|Iliopsoas Muscle
2340|Collateral Gyrus
7187|Diaphysis of the Bone
7186|Visual Pathway
7185|Tissue or organ transplanted from a donor to a recipient.
4488|Hepatic Cells
3356|Neuroendocrine System
3357|Neuroendocrine
3354|neuroendocrine
7189|Right Kidney
3355|Neurosecretory System
4489|Choroid
3352|Cuboid Bone
4484|Hepatocyte
3353|A system of neurosecretory neurons that release hormones to the circulatory system.
4483|Hepatic Parenchymal Cell
4486|hepatocyte
3350|Immature, nucleated erythrocytes occupying the stage of erythropoiesis that follows formation of erythroid progenitor cells and precedes formation of reticulocytes. Popularly called normoblasts. (MeSH)
3351|NUCLEATED RBCS
4485|Liver Cells
3359|Common Bony Limb
1863|Suprarenal gland. A flattened, roughly triangular body resting upon the upper end of each kidney; it is one of the ductless glands furnishing internal secretions (epinephrine and norepinephrine from the medulla and steroid hormones from the cortex). SYN glandula suprarenalis, adrenal body, adrenal capsule, adrenal gland, atrabiliary capsule, epinephros, glandula atrabiliaris, paranephros, suprarenal body, suprarenal capsule.
2347|Lung Tissue
1862|Adrenal Gland
1865|Accessory Nerve
2348|Lung Parenchyma
2349|Tissue consisting of an external serous coat, subserous areolar tissue and lung parenchyma. The parenchyma is made up of lobules wound together by connective tissue. A primary lobule consists of a terminal bronchiole, respiratory bronchioles, and alveolar ducts, which communicate with many alveoli, each alveolus being surrounded by a network of capillary blood vessels.
1864|Eleventh Cranial Nerve
1867|Pulmonary Artery
1866|Pulmonary Trunk
1869|True Vocal Cord
2352|A broad fold of peritoneum that extends from the side of the uterus to the wall of the pelvis. (MeSH)
2351|Dartoic Muscle
2354|Broad Ligament
4492|Lobus Quadratus
2353|Lateral Ligament
4491|Quadrangular Lobule of the Cerebellum
3360|Cementum
1872|Zygomatic Fossa
3361|Bone-like rigid connective tissue covering the root of a tooth from the cementoenamel junction to the apex and lining the apex of the root canal. It serves as an attachment for the periodontal ligament, thus assisting in tooth support.
4497|Islet of Langerhans
3362|astrocyte
3363|Astroglia
4495|Lateral Wall of Oropharynx
4494|Lateral Wall of the Oropharynx
3364|Astrocytus
3365|Astrocytes
3366|Astrocyte
3367|The largest and most numerous neuroglial cells in the brain and spinal cord. Astrocytes are irregularly shaped with many long processes, including those with 'end feet' which form the glial (limiting) membrane and directly and indirectly contribute to the blood brain barrier. They regulate the extracellular ionic and chemical environment, and 'reactive astrocytes' (along with microglia) respond to injury. Astrocytes have high- affinity transmitter uptake systems, voltage-dependent and transmitter-gated ion channels, and can release transmitter, but their role in signaling (as in many other functions) is not well understood. (MeSH)
4499|Islets of Langerhans
4498|Pars endocrina pancreatis
1859|Adrenals
3369|Crystal of Reinke
2359|Sensory-Somatic Nervous System
1854|Small Intestinal Muscularis Mucosa
1853|Two-layered muscularis mucosa extending into the small intestinal villi, where the smooth muscle cells form a longitudinal bundle in the centre of the villi. It is located between the lamina propria and submucosa of the small intestine.
1852|Posterior Circumflex Artery
1851|The earliest of four stages in development of the normoblast.
1856|Endometrial Cavity
1855|Gastrocolic Ligament
2363|Adrenal-Fluids, Secretions
2362|Epinephrine and norepinephrine from the medulla and steroid hormones from the cortex.
2361|Flexor Carpi Radialis
2360|Calcium Channel
1860|Adrenal glands
2367|Smooth Muscle Tissue Cell
1861|Adrenal Glands
3371|Ear Skin
2365|Adrenal Fluid or Secretion
2364|Adrenal Fluids and Secretions
3375|Neuroepithelial Tissue
3372|The part of the brain developed from the most rostral of the three primary vesicles of the embryonic neural tube and consisting of the diencephalon and telencephalon. (MeSH)
3373|Prosencephalon
3378|Lower-Inner Quadrant of the Breast
3379|The quarter of the breast which is inferior and medial.
3376|Tissue composed of neuroepithelial cells. The latter include astrocytes, oligodendrocytes, ependymal cells, neuroblasts, and olfactory receptor cells.
3377|Lower-inner Quadrant of Breast
4432|Outer Pyramidal Cell Layer
4433|Medium Pyramidal Cell Layer
3389|Interatrial Septum
7159|Any of the 12 paired nerves that originate in the brain stem.
4434|External Pyramidal Cell Layer of the Cerebral Cortex
3388|Bone Marrow Stem Cell Committed to the Basophil Lineage
7156|Axillary Artery
3387|A primitive, undifferentiated blood cell which can undergo division and will give rise to a cell in the basophil lineage.
7157|Lumbar Region
4435|External Pyramidal Cell Layer
3386|Thymic Lobule
3385|A structure in a lobe of the thymus 0.5 -2 mm in diameter. The lobule is divided into an outer cortex and inner medulla. Lobules are separated from each other by connective tissue septa, however, the medullary tissue is continuous from lobule to lobule. Lymphocytes, reticular cells and macrophages are found in the lobules.
4430|Nerve Sheaths
3384|Temporal Vein
3383|Posterior Lobe of Human Prostate
4431|The third layer of the cerebral cortex, composed of an inner zone of medium sized pyramid-shaped cells with a single apical dendrite extending outward toward the surface and several dendrites extending inward and an outer zone of larger pyramid shaped cells whose dendrites and axons extend beyond this layer.
1243|Superior Thoracic Artery
7150|Myocardium
1894|Anterior Chamber of Eye
3382|Posterior Lobe of the Prostate
7151|Myocardial Tissue
1893|Chamber, Anterior
1892|Anterior Chamber (Eye)
1245|Coronary Valve
1891|Anterior Chamber
1890|The space in the eye, filled with aqueous humor, bounded anteriorly by the cornea and a small portion of the sclera and posteriorly by a small portion of the ciliary body, the iris, and that part of the crystalline lens which presents through the pupil. (Cline et al., Dictionary of Visual Science, 4th ed, p109)
7155|Adductor Group of the Leg
7152|Heart Muscle
1241|Tissue composed of specialized cells that are organized as a definite organ, situated along the course of lymphatic vessels, and consisting of an outer cortical and an inner medullary part. The lymph nodes are the main source of lymphocytes of the peripheral blood and serve as a defense mechanism by removing noxious agents, such as bacteria and toxins, and probably play a role in antibody production.
1240|Lymph Node Tissue
7153|Cardiac Muscle
695|Sinusoid
1239|Bone Cell
694|Sinusoidal Capillary
1888|Gastroesophageal Junction
696|Discontinuous Capillary
1886|An epithelial cell lining the endometrial cavity, located in the uterus. These cells proliferate and respond to the cyclic variations of estrogen and progesterone.  They synthesize or transport and secrete substances essential for survival and development of the embryo/fetus and associated extraembryonic membranes.
1235|Mucosa arranged into two fundamental structures - villi and crypts of Lieberkuhn. Villi are projections into the lumen of the small intestine, covered with simple columnar epithelium. Crypts of Lieberkuhn are moat-like invaginations of the epithelium around the villi that extend through the lamina propria down to the muscularis mucosae. Lymphocytes often invade the epithelium or form solitary lymphoid nodules in the lamina propria. Lymph nodules may form longitudinal aggregations of 30-50 nodules in the lamina propria of the ileum. These large aggregations are called Peyer's patches. The muscularis mucosae has two layers and extends into the intestinal villi, where the smooth muscle cells form a longitudinal bundle in the centre of the villi. The small intestinal mucosa secretes gastrin, somatostatin, cholecystokinin and secretin.
1887|Endometrial Glandular Cell
698|Genito-Urinary Region
1236|Small Intestinal Mucosa
1884|Anterior Eye Segment
1238|Osseous Cell
4429|Protective covers encircling nerves, nerve fibers or axons.
4426|Goblet Cells
691|Peripheral (Post-Thymic) T-Lymphocyte and Natural Killer Cell
690|Reticular Cell
4428|Cells of the epithelial lining that produce and secrete mucins. (MeSH)
693|Postcentral Gyrus
692|Peripheral (Post-Thymic) T-Lymphocyte and NK-Cell
4427|Goblet Cell
3399|Erythropoietic Stem Cells
4445|Descending Spinal Cord Tracts
4446|Descending Spinal Cord Tract
7146|Foot Digit 4
3398|Committed, erythroid stem cells derived from myeloid stem cells. The progenitor cells develop in two phases: erythroid burst-forming units (BFU-E) followed by erythroid colony-forming units (CFU-E). BFU-E differentiate into CFU-E on stimulation by erythropoietin, and then further differentiate into erythroblasts when stimulated by other factors. (MeSH)
4443|Right Thyroid Gland Lobe
4444|Descending Spinal Tracts
7148|Sternum
3395|BFU-E - Burst-forming unit erythroid
4441|Endocervical Mucosa
7149|The main substance of the muscular wall of the heart enclosed between the epicardium and endocardium and composed of striated, involuntary cardiac muscle. (MeSH)
3394|Interphase Cell
3397|Colony-Forming Units, Erythroid
3396|Progenitor Cells, Erythropoietic
4440|The mucous lining of the canal of the cervix uteri. It is composed of epithelium, basement membrane, lamina propria mucosae, and lamina muscularis mucosae.
1881|Posterior Circulation Intracranial Artery
3391|A cell in a resting state. Individual chromosomes are not visible. The cell performs all biochemical and physiologic functions and replication of chromatin occurs.
1256|Thyroid Gland Isthmus
1880|A lymphocyte found in the marginal zones of lymph nodes. It has a naive B lymphoid lineage and plays an important role in the early phases of immune response with its ability to rapidly differentiate into an antibody secreting cell. These cells can directly activate T cells, interact with other antigen presenting cells, transporting and concentrating antigen during the course of T-dependent and T-independent immune responses.
1254|Cardiac Vein
3393|Non-dividing Cell
1883|The part of the eye anterior to the lens, including but not limited to the anterior chamber, cornea and related structures.
1882|Hemorrhoidal Plexus
3392|Resting Cell
7140|Superficial Abdominal Muscle
7141|Sacral Nerve
1252|Venule Endothelium
7142|Bones of Lower Extremity
1251|Posterior Spinal Artery
7143|Bone of the Lower Extremity
7144|Bone of Lower Extremity
1877|Zona Pellucida
1879|Marginal Zone B-Lymphocyte of Nodal Type
1873|Foot Digit Skin
1248|External Acoustic Meatus
1249|Auditory Canal, External
1874|Superior Maxillary Bone
1246|That part of the ear canal external to the ear drum
1247|External Auditory Canal
4439|Lacrimal Gland
4437|A B-lymphocyte that has been transformed (activated) in response to antigenic stimulation.
4436|B-Immunoblast
4450|Splenic Trabecular Vein
4451|Spleen Trabecular Vein
4452|common bile duct
4453|Ductus Communis Choledochus
4454|Common Bile Duct
4455|Bile ducts are passageways that carry bile. Two major bile ducts come together into a 'trunk'-the common bile duct which empties into the upper part of the small intestine (the part next to the stomach).
4456|gland
7179|Subclavian Vein
4457|Gland
1261|Palatal Muscle
7177|Nasal Cartilage
7174|Sacral Bone
1263|Longissimus Capitis
1262|Capsular Ligament
7175|Bronchial Secretion
669|Skin Tissue
7173|Sulcus Terminalis
1264|Spermatic Cord
1267|Small Intestinal Muscular Coat
7171|Spinal Cord Column
1266|Genioglossus
677|Superior Frontal Gyrus
1258|Toenail
676|Pancreatic Somatostatin Secreting Cell
679|The tissue of the large intestine. It is composed of four layers - mucosa, submucosa, smooth muscle with inner circular and outer longitudinal layers, and serosa. The mucosa has a large number of goblet cells but does not have any villi. The longitudinal muscle layer is incomplete. The longitudinal muscle is limited to three distinct bands, called teniae coli that run the entire length of the colon. Contraction of the teniae coli exerts pressure on the wall and creates a series of pouches, called haustra, along the colon. Epiploic appendages, pieces of fat-filled connective tissue, are attached to the outer surface of the colon.
1259|Toe Nail
678|Large Intestinal Wall Tissue
673|Somatostatin Secreting Cell of the Pancreas
672|A type of cell in the pancreatic islets that secretes somatostatin.
675|Pancreatic Somatostatin Cell
674|Delta Cell of the Pancreas
4448|The two innermost layers of tissue that cover the brain and spinal cord, the arachnoid mater and the pia mater.
4447|Leptomeninges
671|Somatostatin Cell of the Pancreas
670|Tissue composed of three layers- epidermis, dermis and subcutis which protect underlying muscles and organs. Skin is used for insulation, vitamin D production, sensation, and excretion through sweat.
4463|Terminally differentiated cells comprising the majority of the external surface of the intestinal epithelium. Unlike goblet cells, they do not produce or secrete mucins, nor do they secrete cryptdins as do the paneth cells. (MeSH)
4464|Enterocytes
4462|Gingival Epithelium
1270|Lymph Node Trabeculae
7168|Pyloric Sphincter
4468|Extraglomerular Mesangial Cell
4465|Enterocyte
7169|Brain Part
7163|C1 Vertebra
1274|Internal Ear
1273|Labyrinth
7164|A flat, scale-like epithelial cell that forms the inner lining of the alveoli.
1272|The supporting and anchoring strand of connective tissue radiating out from the capsule through the interior of the lymph node.
7165|Squamous Alveolar Lining Cells
1271|Lymph Node Trabecula
7166|Squamous Alveolar Lining Cell
1278|Canine Tooth
7160|Cranial Nerve
4460|Immunoblast
1276|The portion of the ear located within the temporal bone that is involved in both hearing and balance and includes the semicircular canals, vestibule, and cochlea. (from American Heritage Dictionary online)
1275|Inner Ear
7162|Diarthrosis
1896|Anterior Chamber of the Eye
689|Reticular Cells
1268|Muscular coat consisting of two layers of smooth muscle - an external, longitudinal, and an internal, circular layer. The longitudinal fibers are thinly scattered over the surface of the small intestine, and are more distinct along its free border. The circular fibers form a thick, uniform layer, and are composed of plain muscle cells of considerable length. The muscular coat is thicker at the upper than at the lower part of the small intestine. Interstitial cells of Cajal are present in the small intestinal muscular coat.
1897|Posterior Lobe of Pituitary Gland
688|A cell with processes making contact with those of other similar cells to form a cellular network sheathing a network of reticular fibers, which constitutes the stroma of all lymphoid organs except the thymus
1898|Posterior Lobe of Pituitary
1269|Superior Temporal Sulcus
687|Pelvic Cavity
686|Pelvis
1899|The neural or post-neural lobe of the pituitary gland which stores and releases vasopressin, oxytocin, and neurophysins.
685|pelvis
684|The structure of the vertebrate skeleton supporting the lower limbs in humans and the hind limbs or corresponding parts in other vertebrates.
682|Naive Pregerminal Center B-Lymphocyte
681|A mature B lymphocyte that expresses IgM and IgD. It is found in peripheral blood, lymph nodes and secondary lymphoid organs, but has not moved into the germinal center of lymphoid organs. Once this cell encounters an antigen in the presence of helper T cells and becomes activated, it moves to the next stage of B-lymphocyte development.
4459|An antigenically stimulated lymphocyte. It is a large cell with well-defined cytoplasm, a large nucleus with prominent nuclear membrane, distinct nucleoli, and clumped chromatin.
4458|Protoplasmic Astrocyte
1287|Tonsillar Crypt
1288|Longissimus Cervicis
7111|Tissue of the gland of the skin of female mammals that secretes milk. In the human female, it is composed of numerous lobules having alveolar ducts and alveoli, which are the secretory portion of the gland.
7110|Eyebrow
1283|Great Cardiac Vein
1284|A part the bronchial tree, an air passage arising from the segmental bronchus and passing to the naturally delimited part of lung segment (subsegment), where it further subdivides into smaller passages.
1285|Subsegmental Bronchus
7114|Breast Tissue
1280|Vena Cava Endothelium
7113|Mammary Gland Parenchyma
1281|Ovarian Follicle
7112|Mammary Gland Tissue
7119|Oral Cavity Epithelium
7117|Spinal Cord Pia Mater
7109|Digastric Muscle
1299|Posterior Lacerate Foramen
1297|Canalis Radicis Dentis
1296|The portion of the dental pulp cavity in the root of a tooth, extending from the pulp chamber to the apical foramen. More than one canal may be present in a single root.
1293|The terminal portion of the gastrointestinal tract, extending from the rectosigmoid junction to the anal canal.
1291|rectum
4402|Allogeneic Lymphocyte
7102|Intercalated Cells
4401|Lymphocytes, Allogeneic
1292|Rectum
4400|A cell that is antigenically distinct from other lymphocytes.
7104|Dark Cell
7103|Intercalated Cell
1290|Vein Endothelium
7105|The intercalated cell is an epithelial cell of the renal collecting tubule that is specialized for H+ and HCO3 transport. These cells exist in two types, [alpha] and [beta]. The [alpha] cell secretes H+ into the lumen by an apical H+ ATPase and a basolateral Cl:HCO3. The [beta] cell secretes HCO3- into the lumen by an apical Cl:HCO3 and a basolateral H+ ATPase.
7108|The cavity in the vertebrate body enclosed by the ribs between the diaphragm and the neck and containing the lungs and heart.
7107|Thoracic Cavity
7133|Nerve Tissue and Nerve Sheaths
7131|Pyloric Orifice
