MA_0000882|third ventricle ependyma|833
MA_0000883|forebrain meninges|
MA_0000884|forebrain arachnoid mater|
MA_0000885|forebrain dura mater|
MA_0000886|forebrain pia mater|
MA_0000887|amygdala|770
MA_0000888|claustrum|
MA_0000889|pallidum|
MA_0000890|globus pallidus|
MA_0000891|striatum|1043
MA_0000892|accumbens nucleus|1055
MA_0000893|caudate-putamen|
MA_0000894|caudate nucleus|
MA_0000895|putamen|
MA_0000896|lentiform nucleus|
MA_0000897|cortical layer I|1392
MA_0000898|cortical layer II|1440
MA_0000899|cortical layer III|1424
MA_0000900|cortical layer IV|1303
MA_0000901|cortical layer V|1347
MA_0000902|cortical layer VI|1327
MA_0000903|anterior medial cortex|
MA_0000904|cingulate cortex|
MA_0000905|frontal cortex|
MA_0000906|frontal association cortex|
MA_0000907|primary motor cortex|
MA_0000908|primary somatosensory cortex|
MA_0000909|insular cortex|
MA_0000910|spinal cord white matter|
MA_0000911|lateral entorhinal cortex|
MA_0000912|perirhinal cortex|
MA_0000913|occipital cortex|
MA_0000914|primary visual cortex|
MA_0000915|secondary visual cortex|
MA_0000916|parietal cortex|
MA_0000917|gut|
MA_0000918|secondary somatosensory cortex|
MA_0000919|upper lip|
MA_0000920|retrohippocampal cortex|
MA_0000921|lower lip|
MA_0000922|medial entorhinal cortex|
MA_0000923|presubiculum|
MA_0000924|septal cortex|233,234
MA_0000925|bed nucleus of stria terminalis|
MA_0000926|anterior division|
MA_0000927|fusiform nucleus|
MA_0000928|magnocellular nucleus|
MA_0000929|oval nucleus|
MA_0000930|posterior division|
MA_0000931|principal nucleus|
MA_0000932|transverse nucleus|
MA_0000933|lateral septal complex|
MA_0000934|medial septal complex|
MA_0000935|medial septal nucleus|
MA_0000936|nucleus of diagonal band|
MA_0000937|posterior septal complex|
MA_0000938|septofimbrial nucleus|
MA_0000939|septohippocampal nucleus|
MA_0000940|subfornical organ|
MA_0000941|temporal cortex|1552
MA_0000942|auditory cortex|
MA_0000943|temporal cortex association area|
MA_0000944|cerebral grey matter|
MA_0000945|cerebral white matter|
MA_0000946|dentate gyrus granule cell layer|
MA_0000947|dentate gyrus hilus|
MA_0000948|dentate gyrus pyramidal layer|
MA_0000949|fimbria hippocampus|
MA_0000950|hippocampus CA1|
MA_0000951|hippocampus CA2|
MA_0000952|hippocampus CA3|
MA_0000953|hippocampus CA4|
MA_0000954|hippocampus granule cell layer|
MA_0000955|hippocampus molecular layer|997
MA_0000956|hippocampus pyramidal layer|990
MA_0000957|hippocampus stratum lacunosum|
MA_0000958|hippocampus stratum oriens|
MA_0000959|hippocampus stratum radiatum|
MA_0000960|subiculum|
MA_0000961|lateral ventricle choroid plexus|
MA_0000962|lateral ventricle choroid plexus epithelium|
MA_0000963|lateral ventricle choroid plexus stroma|
MA_0000964|lateral ventricle ependyma|
MA_0000965|lateral ventricle subependymal layer|
MA_0000966|accessory olfactory bulb|472
MA_0000967|accessory olfactory bulb glomerular layer|
MA_0000968|anterior olfactory nucleus|
MA_0000969|olfactory bulb external plexiform layer|
MA_0000970|olfactory bulb glomerular layer|
MA_0000971|olfactory bulb granule cell layer|
MA_0000972|olfactory bulb internal plexiform layer|
MA_0000973|olfactory bulb mitral cell layer|
MA_0000974|olfactory bulb subependymal zone|
MA_0000975|olfactory tract|
MA_0000976|olfactory tubercle|
MA_0000977|islands of Calleja|
MA_0000978|piriform cortex|29
MA_0000979|telencephalon meninges|
MA_0000980|telencephalon arachnoid matter|
MA_0000981|telencephalon dura mater|
MA_0000982|telencephalon pia mater|
MA_0000983|fourth ventricle choroid plexus|155
MA_0000984|fourth ventricle choroid plexus epithelium|
MA_0000985|fourth ventricle choroid plexus stroma|
MA_0000986|fourth ventricle ependyma|215
MA_0000987|hindbrain meninges|
MA_0000988|hindbrain arachnoid mater|
MA_0000989|hindbrain dura mater|
MA_0000990|hindbrain pia mater|
MA_0000991|cerebellum anterior lobe|
MA_0000992|flocculus|
MA_0000993|cerebellum granule cell layer|
MA_0000994|cerebellum external granule cell layer|
MA_0000995|cerebellum internal granule cell layer|
MA_0000996|cerebellum molecular cell layer|
MA_0000997|cerebellum purkinje cell layer|
MA_0000998|cerebellum lobule I|665
MA_0000999|cerebellum lobule II|489
MA_0001000|cerebellum lobule III|875
MA_0001001|cerebellum lobule IV|892
MA_0001002|cerebellum lobule V|962
MA_0001003|cerebellum lobule VI|977
MA_0001004|cerebellum lobule VII|929
MA_0001005|cerebellum lobule VIII|952
MA_0001006|cerebellum lobule IX|745
MA_0001007|cerebellum lobule X|765
MA_0001008|lateral cerebellar nucleus|707
MA_0001009|medial cerebellar nucleus|726
MA_0001010|abducens VI nucleus|
MA_0001011|barrington's nucleus|
MA_0001012|cochlear VIII nucleus|
MA_0001013|dorsal tegmental nucleus|
MA_0001014|facial VII nucleus|1361
MA_0001016|laterodorsal tegmental nucleus|
MA_0001017|locus coeruleus|
MA_0001018|nucleus of trapezoid body|
MA_0001019|parabrachial nucleus|
MA_0001020|peduncular pontine nucleus|
MA_0001021|pontine nucleus|
MA_0001022|pontine raphe nucleus|1958
MA_0001023|prepositus hypoglossal nucleus|1969
MA_0001024|raphe magnus nucleus|
MA_0001025|reticular tegmental nucleus|1939
MA_0001026|superior olivary nucleus|1902
MA_0001027|superior salivatory nucleus|
MA_0001028|trigeminal V nucleus|
MA_0001029|trigeminal V motor nucleus|
MA_0001030|trigeminal V sensory nucleus|
MA_0001031|ventral tegmental nucleus|1508
MA_0001032|vestibular VIII nucleus|
MA_0001033|accessory XI nucleus|
MA_0001034|area postrema|
MA_0001035|cuneate nucleus|
MA_0001036|dorsal motor nucleus of vagus X nerve|
MA_0001037|gigantocellular reticular nucleus|
MA_0001038|gracile nucleus|
MA_0001039|hypoglossal XII nucleus|
MA_0001040|inferior olive|
MA_0001041|inferior olive beta subnucleus|
MA_0001042|inferior olive dorsal accessory nucleus|
MA_0001043|inferior olive inferior nucleus|
MA_0001044|inferior olive medial accessory nucleus|
MA_0001045|inferior olive medial nucleus|
MA_0001046|inferior olive principal nucleus|
MA_0001047|lateral reticular nucleus|
MA_0001048|medial vestibular nucleus|
MA_0001049|medullary reticular nucleus|
MA_0001050|nucleus ambiguus|
MA_0001051|raphe pallidus nucleus|
MA_0001052|solitary tract nucleus|
MA_0001053|trigeminal V spinal sensory nucleus|569
MA_0001054|spinal vestibular nucleus|
MA_0001055|anterior tegmental nucleus|
MA_0001056|crura cerebri|
MA_0001057|trigeminal V mesencephalic nucleus|
MA_0001058|midbrain meninges|
MA_0001059|midbrain arachnoid mater|
MA_0001060|midbrain dura mater|
MA_0001061|midbrain pia mater|
MA_0001062|pretectal region|
MA_0001063|red nucleus|
MA_0001064|substantia nigra pars compacta|
MA_0001065|substantia nigra pars lateralis|
MA_0001066|substantia nigra pars reticulata|
MA_0001067|inferior colliculus|
MA_0001068|superior colliculus|
MA_0001069|interpeduncular nucleus|
MA_0001070|nucleus related to visual cortex|
MA_0001071|edinger-westphal nucleus|
MA_0001072|nucleus of darkschewitsch|
MA_0001073|oculomotor III nucleus|
MA_0001074|parabigeminal nucleus|
MA_0001075|trochlear IV nucleus|
MA_0001076|facial VII ganglion|1673
MA_0001077|glossopharyngeal IX ganglion|
MA_0001078|inferior glossopharyngeal IX ganglion|
MA_0001079|superior glossopharyngeal IX ganglion|
MA_0001080|trigeminal V ganglion|
MA_0001081|vagus X ganglion|
MA_0001082|inferior vagus X ganglion|
MA_0001083|superior vagus X ganglion|
MA_0001084|vestibulocochlear VIII ganglion|
MA_0001085|vestibulocochlear VIII ganglion cochlear component|
MA_0001086|vestibulocochlear VIII ganglion vestibular component|
MA_0001087|abducens VI nerve|
MA_0001088|accessory XI nerve|
MA_0001089|accessory XI nerve cranial component|
MA_0001090|accessory XI nerve spinal component|
MA_0001091|facial VII nerve|
MA_0001092|facial VII nerve chorda tympani branch|
MA_0001093|glossopharyngeal IX nerve|
MA_0001094|hypoglossal XII nerve|
MA_0001095|oculomotor III nerve|
MA_0001096|olfactory I nerve|
MA_0001097|optic II nerve|
MA_0001098|optic chiasma|
MA_0001099|optic stalk|
MA_0001100|trigeminal V nerve|
MA_0001101|trigeminal V nerve mandibular division|
MA_0001102|trigeminal V nerve lingual branch|
MA_0001103|trigeminal V nerve maxillary division|
MA_0001104|trigeminal V nerve ophthalmic division|
MA_0001105|trochlear IV nerve|
MA_0001106|vagus X nerve|
MA_0001107|vagus X nerve left recurrent laryngeal branch|
MA_0001108|vagus X nerve right recurrent laryngeal branch|
MA_0001109|vestibulocochlear VIII nerve|
MA_0001110|vestibulocochlear VIII nerve cochlear component|
MA_0001111|vestibulocochlear VIII nerve vestibular component|
MA_0001112|grey matter|
MA_0001113|meninges|
MA_0001114|arachnoid mater|
MA_0001115|dura mater|
MA_0001116|pia mater|
MA_0001117|spinal cord central canal|
MA_0001118|spinal cord central grey|
MA_0001119|spinal cord dorsal horn|
MA_0001120|spinal cord basal nucleus|
MA_0001121|spinal cord dorsal nucleus|1003
MA_0001122|spinal cord marginal zone|
MA_0001123|spinal cord reticular nucleus|
MA_0001124|substantia gelatinosa|
MA_0001125|spinal cord ependymal layer|1048
MA_0001126|spinal cord intermediate grey|
MA_0001127|spinal cord central cervical nucleus|
MA_0001128|spinal cord dorsal commissural nucleus|
MA_0001129|spinal cord lateral motor column|
MA_0001130|spinal cord meninges|
MA_0001131|spinal cord arachnoid mater|
MA_0001132|spinal cord dura mater|
MA_0001133|spinal cord pia mater|
MA_0001134|spinal cord ventral horn|
MA_0001135|white matter|
MA_0001136|ciliary ganglion|
MA_0001137|organ of zuckerkandl|1532,1533
MA_0001138|cardiac nerve plexus|
MA_0001139|celiac nerve plexus|1639
MA_0001140|hypogastric nerve plexus|
MA_0001141|inferior hypogastric nerve plexus|
MA_0001142|superior hypogastric nerve plexus|
MA_0001143|pulmonary nerve plexus|
MA_0001144|enteric ganglion|
MA_0001145|enteric nerve|
MA_0001146|cholinergic enteric nerve|
MA_0001147|intrinsic nerve plexus|
MA_0001148|myenteric nerve plexus|22
MA_0001149|submucous nerve plexus|33,34
MA_0001150|vagus X nerve trunk|
MA_0001151|left vagus X nerve trunk|378
MA_0001152|right vagus X nerve trunk|361
MA_0001153|cervical ganglion|
MA_0001154|inferior cervical ganglion|399
MA_0001155|middle cervical ganglion|
MA_0001156|superior cervical ganglion|
MA_0001157|cervicothoracic ganglion|
MA_0001158|celiac ganglion|523
MA_0001159|thoracic ganglion|
MA_0001160|sympathetic nerve plexus|
MA_0001161|peripheral nervous system ganglion|
MA_0001162|internal carotid nerve plexus|
MA_0001163|lumbar sympathetic nerve trunk|
MA_0001164|pelvic sympathetic nerve trunk|
MA_0001165|thoracic sympathetic nerve trunk|
MA_0001166|axillary nerve|
MA_0001167|femoral nerve|
MA_0001168|median nerve|
MA_0001169|peroneal nerve|
MA_0001170|phrenic nerve|
MA_0001171|radial nerve|
MA_0001172|sciatic nerve|
MA_0001173|tibial nerve|
MA_0001174|ulnar nerve|
MA_0001175|axillary nerve trunk|1304
MA_0001176|intercostal nerve trunk|
MA_0001177|phrenic nerve trunk|
MA_0001178|sciatic nerve trunk|
MA_0001179|segmental spinal nerve trunk|
MA_0001180|brachial plexus|
MA_0001181|lumbosacral plexus|
MA_0001182|modiolus|
MA_0001183|osseus cochlear canal|
MA_0001184|osseus spiral lamina|
MA_0001185|osseus labyrinth vestibule|
MA_0001186|vestibular aqueduct|
MA_0001187|endolymphatic duct|
MA_0001188|endolymphatic sac|
MA_0001189|inner ear epithelium|
MA_0001190|basilar membrane|
MA_0001191|limbus lamina spiralis|
MA_0001192|spiral ligament|
MA_0001193|spiral organ|413
MA_0001194|reticular lamina|283
MA_0001195|spiral sulcus|
MA_0001196|external spiral sulcus|
MA_0001197|internal spiral sulcus|
MA_0001198|stria vascularis|
MA_0001199|tectorial membrane|
MA_0001200|vestibular membrane|1815
MA_0001201|macula of saccule|1831
MA_0001202|saccule epithelium|
MA_0001203|macula of utricle|1862
MA_0001204|utricle epithelium|
MA_0001205|scala tympani|
MA_0001206|scala vestibuli|
MA_0001207|anterior semicircular canal|
MA_0001208|lateral semicircular canal|
MA_0001209|posterior semicircular canal|
MA_0001210|crus commune|303
MA_0001211|anterior semicircular duct|
MA_0001213|lateral semicircular duct|
MA_0001214|posterior semicircular duct|
MA_0001215|incus|
MA_0001216|malleus|
MA_0001217|stapes|
MA_0001218|tubotympanic recess|
MA_0001219|tympanic cavity blood vessel|
MA_0001220|stapedius|
MA_0001221|tensor tympani|
MA_0001222|tympanic cavity nerves|
MA_0001223|tympanic endothelium|
MA_0001224|tympanic epithelium|
MA_0001225|tympanic ring|
MA_0001226|auricular blood vessel|
MA_0001227|auricular cartilage|
MA_0001228|auricular ligament|
MA_0001229|auricular muscle|
MA_0001230|extrinsic auricular muscle|
MA_0001231|intrinsic auricular muscle|
MA_0001232|auricular nerve|
MA_0001233|ear skin|
MA_0001234|external acoustic meatus cartilaginous part|
MA_0001235|external acoustic meatus osseus part|
MA_0001236|aqueous humour|
MA_0001237|choroidal blood vessel|
MA_0001238|ciliary epithelium|
MA_0001239|ciliary stroma|
MA_0001240|anterior limiting lamina|
MA_0001241|corneal blood vessel|
MA_0001242|corneal endothelium|
MA_0001243|corneal epithelium|
MA_0001244|corneal nerves|
MA_0001245|corneal stroma|1750
MA_0001246|posterior limiting lamina|
MA_0001247|harderian gland|
MA_0001248|harderian gland epithelium|
MA_0001249|meibomian gland|1925,1926
MA_0001250|eyelid blood vessel|
MA_0001251|eyelid connective tissue|
MA_0001252|eyelid subcutaneous connective tissue|
MA_0001253|eyelid submuscular connective tissue|
MA_0001254|orbicularis oculi|115
MA_0001255|eyelid nerve|
MA_0001256|eyelid skin|
MA_0001257|inferior eyelid tarsus|
MA_0001258|medial palpebral ligament|
MA_0001259|orbital septum|
MA_0001260|superior eyelid tarsus|
MA_0001262|inner canthus|360
MA_0001263|lower eyelid|
MA_0001264|outer canthus|595
MA_0001265|palpebral conjunctiva|
MA_0001266|palpebral fissure|
MA_0001267|upper eyelid|
MA_0001268|ocular smooth muscle|
MA_0001269|ciliary muscle|
MA_0001270|iris smooth muscle|
MA_0001271|extraocular skeletal muscle|
MA_0001272|levator palpebrae superioris|
MA_0001273|biliary tract|
MA_0001274|orbitalis muscle|
MA_0001275|oblique extraocular muscle|
MA_0001276|inferior oblique extraocular muscle|
MA_0001277|superior oblique extraocular muscle|
MA_0001278|rectus extraocular muscle|
MA_0001279|inferior rectus extraocular muscle|
MA_0001280|lateral rectus extraocular muscle|
MA_0001281|medial rectus extraocular muscle|
MA_0001282|superior rectus extraocular muscle|
MA_0001283|hyaloid vascular plexus|
MA_0001284|tunica vasculosa plexus|
MA_0001285|vasa hyaloidea propria|
MA_0001286|vitreous humor|1283
MA_0001287|iris muscle|
MA_0001288|dilatator pupillae|
MA_0001289|sphincter pupillae|
MA_0001290|iris blood vessel|
MA_0001291|iris nerve|
MA_0001292|pupil|
MA_0001293|pupillary membrane|
MA_0001294|lacrimal canaliculus|
MA_0001295|lacrimal duct|1818
MA_0001296|lacrimal gland|
MA_0001297|lacrimal gland epithelium|
MA_0001298|lacrimal sac|
MA_0001299|nasolacrimal duct|
MA_0001300|lens capsule|
MA_0001301|lens epithelium|
MA_0001302|lens anterior epithelium|
MA_0001303|lens equatorial epithelium|
MA_0001304|lens fiber|
MA_0001305|choroid fissure|
MA_0001306|macula|
MA_0001307|fovea|
MA_0001308|retina photoreceptor layer|1765
MA_0001309|retina external limiting lamina|
MA_0001310|retina ganglion cell layer|
MA_0001311|retina inner nuclear layer|
MA_0001312|retina inner plexiform layer|
MA_0001313|retina internal limiting lamina|
MA_0001314|retina nerve fiber layer|
MA_0001315|retina outer nuclear layer|
MA_0001316|retina outer plexiform layer|
MA_0001317|retina blood vessel|
MA_0001318|retina lamina|
MA_0001319|retina layer|
MA_0001320|external naris|
MA_0001321|external naris epithelium|
MA_0001322|primary choana|
MA_0001323|internal naris|
MA_0001324|nasal cavity epithelium|637
MA_0001325|nasal cavity olfactory epithelium|
MA_0001326|nasal cavity respiratory epithelium|607
MA_0001327|septal olfactory organ|579
MA_0001328|vomeronasal organ sensory epithelium|
MA_0001329|clavicle|
MA_0001330|scapula|
MA_0001331|sternum|
MA_0001332|sternal manubrium|
MA_0001333|sternebra|
MA_0001334|xiphisternum|
MA_0001335|acetabulum|
MA_0001336|ilium|
MA_0001337|ischium|
MA_0001338|pubis|
MA_0001339|pisiform|144
MA_0001340|trapezium|1617,1618
MA_0001341|trapezoid|1705,1706
MA_0001342|capitate|1724
MA_0001343|hamate|1666,1667,1668
MA_0001344|central carpal bone|1685
MA_0001345|falciform carpal bone|
MA_0001346|scapholunate|1520
MA_0001347|triquetral|1472,1473,1474,1475
MA_0001348|calcaneum|1487,1488
MA_0001349|navicular|1564,1565
MA_0001350|medial tibial tarsal bone|1113
MA_0001351|talus|1132
MA_0001352|medial cuneiform|1149
MA_0001353|intermediate cuneiform|1170
MA_0001354|lateral cuneiform|1191
MA_0001355|cuboid|1214
MA_0001356|humerus|
MA_0001357|radius|
MA_0001358|ulna|
MA_0001359|femur|
MA_0001360|fibula|
MA_0001361|tibia|
MA_0001362|long bone epiphysis|
MA_0001363|long bone metaphysis|
MA_0001364|metacarpal bone digit 1|
MA_0001365|metacarpal bone digit 2|
MA_0001366|metacarpal bone digit 3|
MA_0001367|metacarpal bone digit 4|
MA_0001368|metacarpal bone digit 5|
MA_0001369|metatarsal bone digit 1|
MA_0001370|metatarsal bone digit 2|
MA_0001371|metatarsal bone digit 3|
MA_0001372|metatarsal bone digit 4|
MA_0001373|metatarsal bone digit 5|
MA_0001374|patella|
MA_0001375|sesamoid bone|
MA_0001376|proximal sesamoid bone of foot|
MA_0001377|proximal sesamoid bone of hand|
MA_0001378|sesamoid bone of gastrocnemius|101
MA_0001379|ulnar sesamoid bone|
MA_0001380|distal phalanx of foot|
MA_0001381|foot digit 1 phalanx|
MA_0001382|foot digit 2 phalanx|
MA_0001383|foot digit 3 phalanx|
MA_0001384|foot digit 4 phalanx|
MA_0001385|foot digit 5 phalanx|
MA_0001386|middle phalanx of foot|
MA_0001387|proximal phalanx of foot|
MA_0001388|distal phalanx of hand|
MA_0001389|hand digit 1 phalanx|
MA_0001390|hand digit 2 phalanx|
MA_0001391|hand digit 3 phalanx|
MA_0001392|hand digit 4 phalanx|
MA_0001393|hand digit 5 phalanx|
MA_0001394|middle phalanx of hand|
MA_0001395|proximal phalanx of hand|
MA_0001396|costal arch|
MA_0001397|distal rib|
MA_0001398|false rib|
MA_0001399|floating rib|
MA_0001400|proximal rib|
MA_0001401|rib 1|
MA_0001402|rib 2|
MA_0001403|rib 3|
MA_0001404|rib 4|
MA_0001405|rib 5|
MA_0001406|rib 6|
MA_0001407|rib 7|
MA_0001408|rib 8|
MA_0001409|rib 9|
MA_0001410|rib 10|
MA_0001411|rib 11|
MA_0001412|rib 12|
MA_0001413|rib 13|
MA_0001414|rib dorsal segment|
MA_0001415|rib head|
MA_0001416|rib shaft|
MA_0001417|rib tubercle|
MA_0001418|rib ventral segment|
MA_0001419|true rib|
MA_0001420|coccygeal vertebra|1884
MA_0001421|cervical vertebra 1|1897
MA_0001422|cervical vertebra 2|1960
MA_0001423|cervical vertebra 3|
MA_0001424|cervical vertebra 4|
MA_0001425|cervical vertebra 5|
MA_0001426|cervical vertebra 6|
MA_0001427|cervical vertebra 7|
MA_0001428|lumbar vertebra 1|
MA_0001429|lumbar vertebra 2|
MA_0001430|lumbar vertebra 3|
MA_0001431|lumbar vertebra 4|
MA_0001432|lumbar vertebra 5|
MA_0001433|lumbar vertebra 6|
MA_0001434|sacral vertebra 1|
MA_0001435|sacral vertebra 2|
MA_0001436|sacral vertebra 3|
MA_0001437|sacral vertebra 4|
MA_0001438|thoracic vertebra 1|
MA_0001439|thoracic vertebra 2|
MA_0001440|thoracic vertebra 3|
MA_0001441|thoracic vertebra 4|
MA_0001442|thoracic vertebra 5|
MA_0001443|thoracic vertebra 6|
MA_0001444|thoracic vertebra 7|
MA_0001445|thoracic vertebra 8|
MA_0001446|thoracic vertebra 9|
MA_0001447|thoracic vertebra 10|
MA_0001448|thoracic vertebra 11|
MA_0001449|thoracic vertebra 12|
MA_0001450|thoracic vertebra 13|
MA_0001451|vertebra caudal articular process|1628
MA_0001452|vertebra cranial articular process|1610
MA_0001453|vertebra dorsal arch|1598
MA_0001454|vertebra neural canal|1580
MA_0001455|vertebra spinous process|1570
MA_0001456|vertebra transverse process|
MA_0001457|vertebral body|1545
MA_0001458|vertebral pedicle|
MA_0001459|bone|
MA_0001460|ovary stratum granulosum|
MA_0001461|cortical bone|
MA_0001462|basioccipital bone|
MA_0001463|basisphenoid bone|
MA_0001464|exoccipital bone|
MA_0001465|fontanel|
MA_0001466|frontal bone|
MA_0001467|interparietal bone|
MA_0001468|occipital bone|
MA_0001469|parietal bone|
MA_0001470|presphenoid bone|
MA_0001471|pterygoid bone|
MA_0001472|sphenoid bone|
MA_0001473|squamosal bone|
MA_0001474|supraoccipital bone|
MA_0001475|suture|
MA_0001476|temporal bone|
MA_0001477|temporal bone petrous part|
MA_0001478|chondrocranium bone|
MA_0001480|respiratory tract epithelium|
MA_0001481|lower respiratory tract epithelium|
MA_0001482|viscerocranium bone|
MA_0001483|ethmoid bone|
MA_0001484|hyoid bone|
MA_0001485|incisive bone|
MA_0001486|lacrimal bone|43
MA_0001487|mandible|
MA_0001488|mandible petrous part|
MA_0001489|mandible squamous part|
MA_0001490|symphysis menti|
MA_0001491|maxilla|
MA_0001492|maxilla alveolar process|
MA_0001493|premaxilla|
MA_0001494|nasal bone|
MA_0001495|palatine bone|
MA_0001496|vomer bone|
MA_0001497|zygomatic bone|
MA_0001498|cartilaginous joint suture|
MA_0001499|gomphosis|
MA_0001500|syndesmosis|
MA_0001501|synchondrosis|
MA_0001502|cranial synchondrosis|
MA_0001503|postcranial synchondrosis|
MA_0001504|symphysis|
MA_0001505|joint of girdle|
MA_0001506|sacroiliac joint|
MA_0001507|sternoclavicular joint|
MA_0001508|joint of rib|
MA_0001509|costochondral joint|
MA_0001510|costovertebral joint|
MA_0001511|interchondral joint|
MA_0001512|sternocostal joint|
MA_0001513|joint of vertebral arch|
MA_0001514|joint of vertebral body|
MA_0001518|joint articular surface|
MA_0001519|joint fibrous capsule|
MA_0001520|gastrointestinal system epithelium|
MA_0001521|gastrointestinal system mucosa|
MA_0001522|gastrointestinal system serosa|
MA_0001523|gastrointestinal system smooth muscle|
MA_0001524|bowel|
MA_0001525|bowel wall|
MA_0001526|foregut|
MA_0001527|hindgut|
MA_0001528|anal canal caudal part|
MA_0001529|anal canal rostral part|
MA_0001530|anal region skeletal muscle|
MA_0001531|external anal sphincter|1515
MA_0001532|anal region smooth muscle|
MA_0001533|anococcygeus|
MA_0001534|internal anal sphincter|
MA_0001535|crypt of lieberkuhn|
MA_0001536|intestine epithelium|
MA_0001537|intestine mucosa|
MA_0001538|intestine serosa|
MA_0001539|intestine smooth muscle|
MA_0001540|appendix|17
MA_0001541|ascending colon|
MA_0001542|descending colon|
MA_0001543|transverse colon|
MA_0001544|large intestine crypt of lieberkuhn|
MA_0001545|large intestine epithelium|
MA_0001546|large intestine serosa|
MA_0001547|large intestine smooth muscle|
MA_0001548|large intestine smooth muscle circular layer|
MA_0001549|large intestine smooth muscle longitudinal layer|
MA_0001550|large intestine peyer's patch|
MA_0001551|brunner's gland|
MA_0001552|small intestine crypt of lieberkuhn|
MA_0001553|small intestine epithelium|
MA_0001554|small intestine lamina propria|
MA_0001555|small intestine mesentery|
MA_0001556|mesoduodenum|
MA_0001557|small intestine peyer's patch|
MA_0001558|small intestine serosa|
MA_0001559|small intestine smooth muscle|
MA_0001560|small intestine smooth muscle circular layer|
MA_0001561|small intestine smooth muscle longitudinal layer|
MA_0001562|small intestine submucosa|
MA_0001563|small intestine villus|
MA_0001564|midgut|
MA_0001565|esophagus epithelium|1898
MA_0001566|esophagus basal epithelium|1883
MA_0001567|esophagus squamous epithelium|1975
MA_0001568|esophagus lamina propria|1962
MA_0001569|esophagus mesentery|1947
MA_0001570|dorsal meso-esophagus|1267
MA_0001571|esophagus serosa|1315
MA_0001572|esophagus skeletal muscle|1302
MA_0001573|esophagus smooth muscle|1349
MA_0001574|esophagus smooth muscle circular layer|1333
MA_0001575|esophagus smooth muscle longitudinal layer|1384
MA_0001576|gingival epithelium|
MA_0001577|lip philtrum|
MA_0001578|lip skeletal muscle|
MA_0001579|lip skin|
MA_0001580|meckel's cartilage|
MA_0001581|palatal shelf|
MA_0001582|endocrine pancreas|
MA_0001583|primary palate|
MA_0001584|palatine gland|
MA_0001585|parotid gland|
MA_0001586|salivary duct|
MA_0001587|salivary gland epithelium|
MA_0001588|sublingual gland|
MA_0001589|submandibular gland|936
MA_0001590|intermolar eminence|
MA_0001591|taste bud|
MA_0001592|tongue epithelium|
MA_0001593|tongue papilla|
MA_0001594|circumvallate papilla|
MA_0001595|fungiform papilla|
MA_0001596|tongue skeletal muscle|
MA_0001597|dental lamina|
MA_0001598|dental papilla|
MA_0001599|dental pulp|
MA_0001600|lower jaw incisor|
MA_0001601|upper jaw incisor|
MA_0001602|lower jaw molar|
MA_0001603|upper jaw molar|
MA_0001604|tooth enamel organ|
MA_0001605|oropharynx epithelium|
MA_0001606|forestomach|
MA_0001608|stomach blind ventricular sac|
MA_0001609|stomach cardiac region|
MA_0001610|stomach epithelium|457
MA_0001611|stomach squamous epithelium|
MA_0001612|stomach fundus|363
MA_0001613|stomach glandular region|
MA_0001614|stomach glandular region mucous membrane|
MA_0001615|stomach greater curvature|
MA_0001616|stomach lesser curvature|
MA_0001617|stomach mesentery|315
MA_0001618|dorsal mesogastrium|
MA_0001619|gastro-splenic ligament|
MA_0001620|lieno-renal ligament|
MA_0001621|ventral mesogastrium|
MA_0001622|falciform ligament|
MA_0001623|lesser omentum|
MA_0001624|stomach pyloric antrum|894,895
MA_0001625|stomach proventricular region|
MA_0001626|stomach serosa|869
MA_0001627|stomach smooth muscle|886
MA_0001628|stomach smooth muscle circular layer|
MA_0001629|bile duct epithelium|
MA_0001630|bile duct intrahepatic part|
MA_0001631|common bile duct|
MA_0001632|gall bladder epithelium|1375
MA_0001633|gall bladder lamina propria|1389
MA_0001634|gall bladder serosa|1399
MA_0001635|gall bladder smooth muscle|1416
MA_0001636|hepatic duct extrahepatic part|
MA_0001637|hepatic duct intrahepatic part|
MA_0001638|left hepatic duct|
MA_0001639|right hepatic duct|
MA_0001640|hepatic duct smooth muscle|
MA_0001641|liver left lateral lobe|
MA_0001642|liver left medial lobe|
MA_0001643|liver papillary process|
MA_0001644|major calyx|
MA_0001645|minor calyx|
MA_0001646|papillary duct|1882
MA_0001647|area cribosa|
MA_0001648|juxtamedullary cortex|
MA_0001649|outer renal cortex|
MA_0001650|cortical arch|
MA_0001651|renal column|
MA_0001652|inner renal medulla|
MA_0001653|outer renal medulla|
MA_0001654|renal pyramid|
MA_0001655|left kidney|
MA_0001657|glomerulus|279
MA_0001658|glomerular capillary endothelium|
MA_0001659|glomerular capillary basement membrane|
MA_0001660|glomerular capsule|685
MA_0001661|glomerular juxtacapillary capsular wall|
MA_0001662|glomerular outer capsular wall|
MA_0001663|juxtamedullary renal corpuscle|
MA_0001664|urinary space|603
MA_0001665|renal convoluted tubule|
MA_0001666|distal convoluted tubule|561
MA_0001667|distal convoluted tubule convoluted part|
MA_0001668|distal convoluted tubule macula densa|
MA_0001669|proximal convoluted tubule|819
MA_0001670|proximal convoluted tubule neck|
MA_0001671|proximal convoluted tubule convoluted part|
MA_0001672|proximal convoluted tubule straight part|
MA_0001673|distal convoluted tubule straight part|
MA_0001674|junctional tubule|1124
MA_0001675|loop of henle|
